,ticker,date,open,high,low,close,adjclose,volume
19,TSLA,2020-07-28,300.79998779296875,312.94000244140625,294.8840026855469,295.2980041503906,295.2980041503906,79043500
20,TSLA,2020-07-29,300.20001220703125,306.9620056152344,297.3999938964844,299.8219909667969,299.8219909667969,47134500
21,TSLA,2020-07-30,297.6000061035156,302.64801025390625,294.20001220703125,297.49798583984375,297.49798583984375,38105000
22,TSLA,2020-07-31,303.0,303.4100036621094,284.1960144042969,286.1520080566406,286.1520080566406,61235000
23,TSLA,2020-08-03,289.8399963378906,301.9620056152344,288.8760070800781,297.0,297.0,44046500
24,TSLA,2020-08-04,299.00201416015625,305.48199462890625,292.3999938964844,297.3999938964844,297.3999938964844,42075000
25,TSLA,2020-08-05,298.5979919433594,299.9679870605469,293.6619873046875,297.0039978027344,297.0039978027344,24890000
26,TSLA,2020-08-06,298.1659851074219,303.4620056152344,295.4519958496094,297.9159851074219,297.9159851074219,29961500
27,TSLA,2020-08-07,299.9079895019531,299.95001220703125,283.00201416015625,290.5419921875,290.5419921875,44482000
28,TSLA,2020-08-10,289.6000061035156,291.5,277.16799926757807,283.7139892578125,283.7139892578125,37611500
29,TSLA,2020-08-11,279.20001220703125,284.0,273.0,274.87799072265625,274.87799072265625,43129000
30,TSLA,2020-08-12,294.0,317.0,287.0,310.9519958496094,310.9519958496094,109494000
31,TSLA,2020-08-13,322.20001220703125,330.2359924316406,313.4519958496094,324.20001220703125,324.20001220703125,102126500
32,TSLA,2020-08-14,332.99798583984375,333.760009765625,325.3280029296875,330.1419982910156,330.1419982910156,62888000
33,TSLA,2020-08-17,335.3999938964844,369.1719970703125,334.5660095214844,367.12799072265625,367.12799072265625,101211500
34,TSLA,2020-08-18,379.7980041503906,384.7799987792969,369.0220031738281,377.4179992675781,377.4179992675781,82372500
35,TSLA,2020-08-19,373.0,382.20001220703125,368.24200439453125,375.70599365234375,375.70599365234375,61026500
36,TSLA,2020-08-20,372.135986328125,404.3980102539063,371.4119873046875,400.3659973144531,400.3659973144531,103059000
37,TSLA,2020-08-21,408.9519958496094,419.0979919433594,405.010009765625,409.9960021972656,409.9960021972656,107448000
38,TSLA,2020-08-24,425.2560119628906,425.7999877929688,385.5039978027344,402.8399963378906,402.8399963378906,100318000
39,TSLA,2020-08-25,394.9779968261719,405.5899963378906,393.6000061035156,404.6679992675781,404.6679992675781,53294500
40,TSLA,2020-08-26,412.0,433.20001220703125,410.72601318359375,430.6340026855469,430.6340026855469,71197000
41,TSLA,2020-08-27,436.0920104980469,459.1199951171875,428.5,447.75,447.75,118465000
42,TSLA,2020-08-28,459.0239868164063,463.697998046875,437.3039855957031,442.67999267578125,442.67999267578125,100406000
43,TSLA,2020-08-31,444.6099853515625,500.1400146484375,440.1099853515625,498.3200073242188,498.3200073242188,118374400
44,TSLA,2020-09-01,502.1400146484375,502.489990234375,470.510009765625,475.0499877929688,475.0499877929688,90119400
45,TSLA,2020-09-02,478.989990234375,479.0400085449219,405.1199951171875,447.3699951171875,447.3699951171875,96176100
46,TSLA,2020-09-03,407.2300109863281,431.7999877929688,402.0,407.0,407.0,87596100
47,TSLA,2020-09-04,402.80999755859375,428.0,372.0199890136719,418.3200073242188,418.3200073242188,110321900
48,TSLA,2020-09-08,356.0,368.739990234375,329.8800048828125,330.2099914550781,330.2099914550781,115465700
49,TSLA,2020-09-09,356.6000061035156,369.0,341.510009765625,366.2799987792969,366.2799987792969,79465800
50,TSLA,2020-09-10,386.2099914550781,398.989990234375,360.55999755859375,371.3399963378906,371.3399963378906,84930600
51,TSLA,2020-09-11,381.9400024414063,382.5,360.5,372.7200012207031,372.7200012207031,60717500
52,TSLA,2020-09-14,380.95001220703125,420.0,373.2999877929688,419.6199951171875,419.6199951171875,83020600
53,TSLA,2020-09-15,436.55999755859375,461.9400024414063,430.70001220703125,449.760009765625,449.760009765625,97298200
54,TSLA,2020-09-16,439.8699951171875,457.7900085449219,435.30999755859375,441.760009765625,441.760009765625,72279300
55,TSLA,2020-09-17,415.6000061035156,437.7900085449219,408.0,423.42999267578125,423.42999267578125,76779200
56,TSLA,2020-09-18,447.9400024414063,451.0,428.7999877929688,442.1499938964844,442.1499938964844,86406800
57,TSLA,2020-09-21,453.1300048828125,455.67999267578125,407.0700073242188,449.3900146484375,449.3900146484375,109476800
58,TSLA,2020-09-22,429.6000061035156,437.760009765625,417.6000061035156,424.2300109863281,424.2300109863281,79580800
59,TSLA,2020-09-23,405.1600036621094,412.1499938964844,375.8800048828125,380.3599853515625,380.3599853515625,95074200
60,TSLA,2020-09-24,363.7999877929688,399.5,351.29998779296875,387.7900085449219,387.7900085449219,96561100
61,TSLA,2020-09-25,393.4700012207031,408.7300109863281,391.2999877929688,407.3399963378906,407.3399963378906,67208500
62,TSLA,2020-09-28,424.6199951171875,428.0799865722656,415.5499877929688,421.20001220703125,421.20001220703125,49719600
63,TSLA,2020-09-29,416.0,428.5,411.6000061035156,419.0700073242188,419.0700073242188,50219300
64,TSLA,2020-09-30,421.3200073242188,433.92999267578125,420.4700012207031,429.010009765625,429.010009765625,48145600
65,TSLA,2020-10-01,440.760009765625,448.8800048828125,434.4200134277344,448.1600036621094,448.1600036621094,50741500
66,TSLA,2020-10-02,421.3900146484375,439.1300048828125,415.0,415.0899963378906,415.0899963378906,71430000
67,TSLA,2020-10-05,423.3500061035156,433.6400146484375,419.3299865722656,425.67999267578125,425.67999267578125,44722800
68,TSLA,2020-10-06,423.7900085449219,428.7799987792969,406.0499877929688,413.9800109863281,413.9800109863281,49146300
69,TSLA,2020-10-07,419.8699951171875,429.8999938964844,413.8500061035156,425.2999877929688,425.2999877929688,43127700
70,TSLA,2020-10-08,438.4400024414063,439.0,425.2999877929688,425.9200134277344,425.9200134277344,40421100
71,TSLA,2020-10-09,430.1300048828125,434.5899963378906,426.4599914550781,434.0,434.0,28925700
72,TSLA,2020-10-12,442.0,448.739990234375,438.5799865722656,442.2999877929688,442.2999877929688,38791100
73,TSLA,2020-10-13,443.3500061035156,448.8900146484375,436.6000061035156,446.6499938964844,446.6499938964844,34463700
74,TSLA,2020-10-14,449.7799987792969,465.8999938964844,447.3500061035156,461.2999877929688,461.2999877929688,48045400
75,TSLA,2020-10-15,450.30999755859375,456.5700073242188,442.5,448.8800048828125,448.8800048828125,35672400
76,TSLA,2020-10-16,454.4400024414063,455.95001220703125,438.8500061035156,439.6700134277344,439.6700134277344,32775900
77,TSLA,2020-10-19,446.239990234375,447.0,428.8699951171875,430.8299865722656,430.8299865722656,36287800
78,TSLA,2020-10-20,431.75,431.75,419.0499877929688,421.9400024414063,421.9400024414063,31656300
79,TSLA,2020-10-21,422.70001220703125,432.95001220703125,421.25,422.6400146484375,422.6400146484375,32370500
80,TSLA,2020-10-22,441.9200134277344,445.2300109863281,424.510009765625,425.7900085449219,425.7900085449219,39993200
81,TSLA,2020-10-23,421.8399963378906,422.8900146484375,407.3800048828125,420.6300048828125,420.6300048828125,33717000
82,TSLA,2020-10-26,411.6300048828125,425.760009765625,410.0,420.2799987792969,420.2799987792969,28239200
83,TSLA,2020-10-27,423.760009765625,430.5,420.1000061035156,424.67999267578125,424.67999267578125,22527700
